id,year,sex_label,sex,marital_status,marital_satisfaction,ideal_number_of_children,extramarital_affair_label,extramarital_affair,health_label,health,happiness_label,happiness,perfectlyPredictableHappiness
580,2012,Female,-1,Divorced,NA,3,No,-1,Fair,2,Very happy,6,5.171761269472838
587,2012,Female,-1,Married,2,3,No,-1,Very good,4,Fairly happy,5,5.653279112859485
591,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,2012,Male,1,Married,2,2,No,-1,Fair,2,Fairly happy,5,5.171761269472838
594,2012,Female,-1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,2012,Male,1,Married,2,3,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
596,2012,Female,-1,Married,2,2,No,-1,Very good,4,Very happy,6,5.653279112859485
602,2012,Male,1,Married,3,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
603,2012,Female,-1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
608,2012,Female,-1,Married,3,2,No,-1,Fair,2,Very happy,6,5.171761269472838
609,2012,Female,-1,Widowed,NA,3,No,-1,Good,3,Completely happy,7,5.412520191166162
621,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
624,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
625,2012,Male,1,Married,3,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
626,2012,Male,1,Married,1,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
627,2012,Male,1,Never married,NA,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
631,2012,Male,1,Never married,NA,2,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
632,2012,Female,-1,Divorced,NA,2,NA,NA,Fair,2,NA,NA,NA
633,2012,Female,-1,Divorced,NA,2,No,-1,Poor,1,Fairly happy,5,4.931002347779515
636,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
637,2012,Female,-1,Married,2,3,No,-1,Poor,1,Neither happy nor unhappy,4,4.931002347779515
642,2012,Female,-1,Never married,NA,2,NA,NA,Very good,4,Fairly unhappy,3,5.653279112859485
653,2012,Male,1,Never married,NA,3,NA,NA,Very good,4,Neither happy nor unhappy,4,5.653279112859485
658,2012,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
661,2012,Female,-1,Widowed,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,2012,Female,-1,Never married,NA,5,NA,NA,Good,3,Fairly happy,5,5.412520191166162
666,2012,Female,-1,Never married,NA,NA,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
668,2012,Female,-1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
671,2012,Male,1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
672,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
673,2012,Female,-1,Divorced,NA,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
675,2012,Male,1,Never married,NA,3,NA,NA,Good,3,Fairly happy,5,5.412520191166162
676,2012,Male,1,Married,2,NA,NA,NA,NA,NA,NA,NA,NA
681,2012,Male,1,Married,2,2,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
685,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
688,2012,Male,1,Married,3,3,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
693,2012,Male,1,Married,3,NA,Yes,1,Excellent,5,Very happy,6,5.894038034552808
695,2012,Female,-1,Married,2,2,No,-1,Good,3,Very happy,6,5.412520191166161
696,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
701,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
702,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
704,2012,Male,1,Never married,NA,2,NA,NA,Very good,4,NA,NA,NA
705,2012,Female,-1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
706,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
710,2012,Male,1,Widowed,NA,3,No,-1,Very good,4,Fairly happy,5,5.653279112859485
711,2012,Male,1,Married,3,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
712,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Completely happy,7,5.412520191166162
713,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
717,2012,Male,1,Divorced,NA,3,No,-1,Fair,2,Fairly happy,5,5.171761269472838
721,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,2012,Male,1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
725,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,2012,Female,-1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
727,2012,Male,1,Divorced,NA,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
728,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
734,2012,Female,-1,Divorced,NA,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
738,2012,Female,-1,Widowed,NA,2,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
740,2012,Male,1,Widowed,NA,2,Yes,1,Good,3,Very happy,6,5.412520191166161
741,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
742,2012,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
748,2012,Male,1,Never married,NA,3,NA,NA,Poor,1,Very happy,6,4.931002347779515
749,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
750,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,2012,Male,1,Divorced,NA,2,Yes,1,Excellent,5,Fairly unhappy,3,5.894038034552809
754,2012,Female,-1,Married,3,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
755,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,2012,Female,-1,Married,2,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
757,2012,Female,-1,Married,1,3,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
759,2012,Male,1,Married,2,5,No,-1,Fair,2,Very happy,6,5.171761269472838
763,2012,Male,1,Divorced,NA,2,No,-1,Good,3,Completely happy,7,5.412520191166162
766,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
769,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
771,2012,Male,1,Never married,NA,4,NA,NA,Very good,4,Very happy,6,5.653279112859485
774,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
775,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,2012,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
778,2012,Male,1,Married,2,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
789,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
791,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
793,2012,Female,-1,Married,NA,2,Yes,1,Excellent,5,Neither happy nor unhappy,4,5.894038034552808
794,2012,Female,-1,Married,2,NA,NA,NA,NA,NA,NA,NA,NA
799,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
803,2012,Male,1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
808,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,2012,Male,1,Never married,NA,3,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
814,2012,Male,1,Married,3,2,No,-1,Very good,4,Completely happy,7,5.653279112859485
817,2012,Male,1,Married,3,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
822,2012,Female,-1,Divorced,NA,NA,No,-1,Fair,2,Fairly unhappy,3,5.171761269472838
823,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
824,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,2012,Female,-1,Married,2,2,No,-1,Fair,2,Fairly happy,5,5.171761269472838
829,2012,Female,-1,Married,2,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
830,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,2012,Female,-1,Married,3,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
832,2012,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
834,2012,Female,-1,Married,3,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
836,2012,Female,-1,Never married,NA,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
838,2012,Female,-1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
839,2012,Male,1,Divorced,NA,3,Yes,1,Very good,4,Completely happy,7,5.653279112859485
840,2012,Female,-1,Married,3,2,No,-1,Good,3,Very happy,6,5.412520191166161
842,2012,Male,1,Married,3,2,Yes,1,Good,3,Fairly happy,5,5.412520191166162
845,2012,Female,-1,Widowed,NA,3,No,-1,Poor,1,Fairly happy,5,4.931002347779515
847,2012,Female,-1,Never married,NA,4,NA,NA,Good,3,Very happy,6,5.412520191166161
848,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,2012,Female,-1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
855,2012,Male,1,Never married,NA,3,NA,NA,Poor,1,Fairly happy,5,4.931002347779515
858,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
859,2012,Male,1,Divorced,NA,4,No,-1,Very good,4,Very unhappy,2,5.653279112859485
860,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
861,2012,Female,-1,Divorced,NA,2,Yes,1,Good,3,Very happy,6,5.412520191166161
863,2012,Female,-1,Married,2,4,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
864,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,2012,Male,1,Divorced,NA,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
869,2012,Female,-1,Never married,NA,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
871,2012,Female,-1,Married,3,1,Yes,1,Excellent,5,Completely happy,7,5.894038034552808
878,2012,Male,1,Never married,NA,4,NA,NA,Fair,2,Very happy,6,5.171761269472838
883,2012,Female,-1,Married,1,NA,No,-1,NA,NA,NA,NA,NA
884,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,2012,Male,1,Married,3,3,No,-1,Very good,4,Completely happy,7,5.653279112859485
886,2012,Male,1,Never married,NA,2,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
887,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
892,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
894,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
895,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
899,2012,Female,-1,Widowed,NA,2,No,-1,Good,3,Very happy,6,5.412520191166161
900,2012,Male,1,Widowed,NA,3,No,-1,Good,3,Fairly happy,5,5.412520191166162
905,2012,Male,1,Never married,NA,3,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
908,2012,Male,1,Divorced,NA,2,NA,NA,Fair,2,Neither happy nor unhappy,4,5.171761269472839
911,2012,Male,1,Married,3,3,No,-1,Excellent,5,Very happy,6,5.894038034552808
914,2012,Male,1,Never married,NA,4,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
920,2012,Female,-1,Divorced,NA,3,No,-1,Fair,2,Fairly happy,5,5.171761269472838
921,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
926,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,2012,Male,1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
934,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
936,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Completely happy,7,5.412520191166162
939,2012,Female,-1,Married,3,3,No,-1,Good,3,Very happy,6,5.412520191166161
940,2012,Female,-1,Divorced,NA,2,No,-1,Very good,4,Very happy,6,5.653279112859485
941,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,2012,Male,1,Married,3,3,No,-1,Very good,4,Very happy,6,5.653279112859485
945,2012,Female,-1,Widowed,NA,3,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
949,2012,Female,-1,Divorced,NA,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
950,2012,Female,-1,Married,2,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
953,2012,Female,-1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
954,2012,Female,-1,Divorced,NA,3,No,-1,Excellent,5,Completely happy,7,5.894038034552808
959,2012,Female,-1,Widowed,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
962,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
967,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
969,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
970,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,2012,Male,1,Married,3,3,No,-1,Fair,2,Very happy,6,5.171761269472838
974,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
979,2012,Female,-1,Widowed,NA,4,Yes,1,Very good,4,Completely happy,7,5.653279112859485
980,2012,Male,1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
981,2012,Male,1,Married,2,1,No,-1,Good,3,Very happy,6,5.412520191166161
983,2012,Male,1,Married,3,3,No,-1,Good,3,Very happy,6,5.412520191166161
989,2012,Female,-1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
996,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
999,2012,Female,-1,Married,2,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1000,2012,Male,1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
1004,2012,Male,1,Never married,NA,4,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1005,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1008,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Fairly unhappy,3,5.894038034552809
1009,2012,Male,1,Never married,NA,2,NA,NA,Poor,1,Very happy,6,4.931002347779515
1011,2012,Male,1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1017,2012,Female,-1,Divorced,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1018,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
1021,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
1022,2012,Female,-1,Widowed,NA,NA,NA,NA,Poor,1,Fairly happy,5,4.931002347779515
1023,2012,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1026,2012,Male,1,Married,2,3,No,-1,Fair,2,Very happy,6,5.171761269472838
1028,2012,Male,1,Never married,NA,3,NA,NA,Very good,4,Very happy,6,5.653279112859485
1036,2012,Female,-1,Married,1,NA,No,-1,NA,NA,NA,NA,NA
1040,2012,Female,-1,Separated,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1043,2012,Male,1,Never married,NA,4,NA,NA,Good,3,Very happy,6,5.412520191166161
1044,2012,Male,1,Separated,NA,2,No,-1,Very good,4,Neither happy nor unhappy,4,5.653279112859485
1046,2012,Female,-1,Never married,NA,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
1049,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,2012,Female,-1,Never married,NA,3,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1051,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1052,2012,Male,1,Widowed,NA,2,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
1054,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1056,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1057,2012,Female,-1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1062,2012,Male,1,Married,3,3,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1064,2012,Male,1,Married,3,3,No,-1,Good,3,Completely happy,7,5.412520191166162
1068,2012,Male,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1073,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Neither happy nor unhappy,4,5.894038034552808
1075,2012,Female,-1,Married,3,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
1076,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,2012,Female,-1,Married,2,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1086,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1089,2012,Female,-1,Married,2,2,No,-1,Very good,4,Completely happy,7,5.653279112859485
1096,2012,Male,1,Married,2,0,NA,NA,Poor,1,Very happy,6,4.931002347779515
1097,2012,Female,-1,Married,3,2,No,-1,Good,3,Completely happy,7,5.412520191166162
1099,2012,Male,1,Divorced,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1101,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,2012,Male,1,Divorced,NA,2,Yes,1,Fair,2,Very unhappy,2,5.171761269472838
1109,2012,Female,-1,Married,3,3,NA,NA,Good,3,Very happy,6,5.412520191166161
1116,2012,Female,-1,Never married,NA,3,NA,NA,Very good,4,Very happy,6,5.653279112859485
1118,2012,Female,-1,Widowed,NA,1,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1122,2012,Female,-1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
1124,2012,Male,1,Divorced,NA,2,Yes,1,Poor,1,Very unhappy,2,4.931002347779515
1128,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1130,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1131,2012,Male,1,Widowed,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1132,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1139,2012,Female,-1,Widowed,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
1146,2012,Female,-1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
1150,2012,Female,-1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1154,2012,Male,1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
1157,2012,Female,-1,Divorced,NA,2,No,-1,Good,3,Very happy,6,5.412520191166161
1158,2012,Female,-1,Never married,NA,3,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1160,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1172,2012,Female,-1,Married,2,3,No,-1,Good,3,Neither happy nor unhappy,4,5.412520191166162
1175,2012,Male,1,Married,3,3,No,-1,Fair,2,Very happy,6,5.171761269472838
1178,2012,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1179,2012,Male,1,Married,2,2,No,-1,Good,3,Very happy,6,5.412520191166161
1180,2012,Male,1,Widowed,NA,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1182,2012,Female,-1,Divorced,NA,2,No,-1,Fair,2,Very happy,6,5.171761269472838
1184,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Very happy,6,5.412520191166161
1189,2012,Female,-1,Married,3,2,Yes,1,Excellent,5,Fairly happy,5,5.894038034552808
1191,2012,Female,-1,Divorced,NA,2,No,-1,Good,3,Very happy,6,5.412520191166161
1200,2012,Female,-1,Widowed,NA,3,NA,NA,Good,3,Very happy,6,5.412520191166161
1203,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1206,2012,Female,-1,Married,3,4,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1207,2012,Female,-1,Divorced,NA,3,Yes,1,Good,3,Fairly happy,5,5.412520191166162
1210,2012,Male,1,Married,3,2,NA,NA,Fair,2,Very happy,6,5.171761269472838
1213,2012,Female,-1,Married,3,NA,NA,NA,Excellent,5,Completely unhappy,1,5.894038034552809
1221,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1222,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1225,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1231,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,2012,Female,-1,Never married,NA,NA,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1234,2012,Male,1,Married,3,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
1235,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1236,2012,Female,-1,Widowed,NA,3,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1237,2012,Female,-1,Married,2,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1239,2012,Female,-1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
1240,2012,Female,-1,Married,3,2,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1245,2012,Female,-1,Married,2,2,No,-1,Good,3,Very happy,6,5.412520191166161
1253,2012,Male,1,Married,3,3,No,-1,Excellent,5,Very happy,6,5.894038034552808
1254,2012,Male,1,Married,3,3,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1255,2012,Female,-1,Divorced,NA,2,Yes,1,Very good,4,Very happy,6,5.653279112859485
1258,2012,Female,-1,Married,3,3,No,-1,Very good,4,Completely happy,7,5.653279112859485
1263,2012,Female,-1,Married,3,NA,NA,NA,Good,3,Very happy,6,5.412520191166161
1264,2012,Male,1,Divorced,NA,2,Yes,1,Very good,4,Fairly happy,5,5.653279112859485
1265,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,2012,Male,1,Married,3,2,No,-1,Good,3,Very happy,6,5.412520191166161
1267,2012,Female,-1,Married,2,NA,No,-1,Poor,1,Very happy,6,4.931002347779515
1272,2012,Female,-1,Never married,NA,3,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1273,2012,Female,-1,Widowed,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
1277,2012,Male,1,Never married,NA,4,NA,NA,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1281,2012,Male,1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
1283,2012,Male,1,Never married,NA,3,NA,NA,Very good,4,Completely happy,7,5.653279112859485
1284,2012,Male,1,Never married,NA,3,NA,NA,Excellent,5,Completely happy,7,5.894038034552808
1287,2012,Male,1,Never married,NA,3,NA,NA,Fair,2,Fairly unhappy,3,5.171761269472838
1289,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1293,2012,Male,1,Divorced,NA,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
1294,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1296,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1299,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1307,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1310,2012,Male,1,Married,3,2,NA,NA,Good,3,Very happy,6,5.412520191166161
1316,2012,Male,1,Never married,NA,3,NA,NA,Very good,4,Very happy,6,5.653279112859485
1321,2012,Female,-1,Married,3,5,No,-1,Very good,4,Completely happy,7,5.653279112859485
1324,2012,Male,1,Widowed,NA,2,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1325,2012,Female,-1,Married,3,3,No,-1,Very good,4,Completely happy,7,5.653279112859485
1330,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1333,2012,Male,1,Divorced,NA,NA,NA,NA,Poor,1,Very happy,6,4.931002347779515
1335,2012,Male,1,Widowed,NA,NA,Yes,1,NA,NA,NA,NA,NA
1336,2012,Male,1,Married,2,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
1337,2012,Female,-1,Married,2,2,Yes,1,Poor,1,Neither happy nor unhappy,4,4.931002347779515
1338,2012,Male,1,Separated,NA,NA,Yes,1,NA,NA,NA,NA,NA
1349,2012,Female,-1,Widowed,NA,4,No,-1,Very good,4,Completely happy,7,5.653279112859485
1355,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1358,2012,Female,-1,Divorced,NA,3,No,-1,Good,3,Fairly happy,5,5.412520191166162
1363,2012,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
1365,2012,Male,1,Divorced,NA,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1366,2012,Female,-1,Widowed,NA,NA,Yes,1,NA,NA,NA,NA,NA
1369,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1373,2012,Female,-1,Never married,NA,4,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1374,2012,Female,-1,Never married,NA,2,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1376,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,2012,Female,-1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1387,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1388,2012,Male,1,Never married,NA,4,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1392,2012,Male,1,Married,2,2,No,-1,Poor,1,Fairly happy,5,4.931002347779515
1393,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1398,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1402,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,2012,Male,1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
1410,2012,Female,-1,Divorced,NA,2,No,-1,Very good,4,Neither happy nor unhappy,4,5.653279112859485
1411,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,2012,Male,1,Never married,NA,3,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1426,2012,Male,1,Married,2,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
1437,2012,Male,1,Married,3,3,No,-1,Good,3,Very happy,6,5.412520191166161
